kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,tanggal,amount
"238741","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,26173467
"238741","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,5000000
"238741","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,749000
"238741","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0751","2",06/02/2024,226925310
"238741","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0751","2",06/02/2024,1554000
"238741","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0751","2",13/02/2024,10200
"238741","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","0751","2",19/02/2024,549600000
"238741","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/01/2024,79195890
"238741","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0751","2",24/01/2024,7384300
"403827","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2201","2",16/02/2024,248928
"403827","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2201","2",21/02/2024,20480000
"440013","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/01/2024,178
"403827","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/02/2024,2394687
"440013","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/02/2024,362100
"403827","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2201","2",05/02/2024,4676889
"403827","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","2201","2",05/02/2024,4164500
"403828","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","1907","2",13/02/2024,13297620
"403828","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","1907","2",16/02/2024,21561337
"403828","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1907","2",15/02/2024,34285000
"403828","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/03/2024,1800000
"403828","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/02/2024,115855280
"403828","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/02/2024,1800000
"403828","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/01/2024,3655000
"622035","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/02/2024,373473500
"622035","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0503","2",05/02/2024,3057300
"622035","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0503","2",05/02/2024,305730
"626402","032","03212","524111","03212WA","2378","EBD","1","A","0","00000001","0151","2",13/02/2024,436583
"626402","032","03212","524119","03212WA","2378","EBD","1","A","0","00000001","0151","2",15/02/2024,370500000
"626402","032","03212","524114","03212WA","2378","EBA","1","A","0","00000001","0151","2",15/02/2024,1140000
"626402","032","03212","523111","03212WA","2378","EBA","1","A","0","00000001","0151","2",15/02/2024,5311350
"403821","032","03212","522111","03212WA","2378","EBA","1","A","0","00000001","0152","2",16/02/2024,12062269
"427511","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0154","2",15/02/2024,3000000
"427511","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0154","2",19/01/2024,9360226
"427511","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","0154","2",13/02/2024,1291107600
"427511","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0154","2",05/02/2024,20
"403836","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0152","2",05/02/2024,5335476
"403836","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0152","2",12/02/2024,129000
"403821","032","03212","524113","03212WA","2378","EBD","1","A","0","00000001","0152","2",02/02/2024,1314000
"626402","032","03212","521211","03212WA","2378","EBD","1","A","0","00000001","0151","2",01/02/2024,2141680
"626402","032","03212","524111","03212WA","2378","EBD","1","A","0","00000001","0151","2",06/02/2024,38868400
"626402","032","03212","524113","03212WA","2378","EBA","1","A","0","00000001","0151","2",06/02/2024,1140000
"403822","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,59330
"626402","032","03212","511119","03212WA","2378","EBA","1","A","0","00000001","0151","2",25/01/2024,164
"403836","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0152","2",01/02/2024,2720000
"403835","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0151","2",30/01/2024,1950000
"403835","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/02/2024,1593240
"403821","032","03212","511126","03212WA","2378","EBA","1","A","0","00000001","0152","2",01/02/2024,20494860
"403822","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,2015000
"403822","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,1800000
"403822","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0152","2",08/01/2024,36
"403836","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,11546700
"403835","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/01/2024,14721110
"626402","032","03212","511119","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/01/2024,8009
"403836","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,142357480
"403822","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0152","2",21/02/2024,856900
"427511","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0154","2",21/02/2024,59
"626402","032","03212","522151","03212WA","2378","EBD","1","A","0","00000001","0151","2",22/02/2024,15000000
"626402","032","03212","524111","03212WA","4345","EBC","1","A","0","00000001","0151","2",22/02/2024,7409000
"239260","032","03212","522151","03212DL","2375","SCC","2","A","0","00000001","1753","2",16/02/2024,19600000
"238010","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1753","2",23/01/2024,3515200
"239260","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/01/2024,13849
"239260","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1753","2",05/02/2024,26273145
"239260","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1753","2",12/01/2024,440800
"239260","032","03212","522151","03212DL","2375","SCC","2","A","0","00000001","1753","2",12/02/2024,13600000
"403833","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","3102","2",13/02/2024,3658200
"403833","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","3102","2",13/02/2024,64860
"403833","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","3102","2",15/02/2024,4079900
"403833","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","3102","2",16/02/2024,3950000
"403833","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","3102","2",07/02/2024,35357454
"427551","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0601","2",21/02/2024,11248700
"427551","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/01/2024,6792000
"427551","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/01/2024,96
"403817","032","03212","523129","03212WA","2378","EBA","2","A","0","00000001","0855","2",12/02/2024,24524923
"403817","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0855","2",12/02/2024,8240784
"427573","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0805","2",07/02/2024,814000
"427573","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/02/2024,48103
"427573","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/02/2024,138644900
"403817","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0855","2",19/02/2024,1806000
"427573","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/01/2024,4985000
"427573","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/01/2024,540000
"403823","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/02/2024,35740000
"403823","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/01/2024,70971600
"652009","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/02/2024,13397700
"652009","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1206","2",31/01/2024,19559000
"652009","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/02/2024,264720
"652009","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","1206","2",16/02/2024,7993000
"652009","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1206","2",16/02/2024,1937230
"652009","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/01/2024,52944
"652009","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/01/2024,2732
"653526","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0211","2",30/01/2024,1640000
"653526","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/01/2024,3544984
"403824","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0210","2",12/02/2024,10942000
"403832","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0211","2",13/02/2024,46893
"653526","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0211","2",06/02/2024,956000
"403824","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0210","2",19/02/2024,410000
"403824","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/02/2024,53401200
"403824","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/02/2024,1115000
"653526","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/02/2024,20316000
"403829","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/02/2024,1207614
"403829","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/02/2024,60700000
"403830","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/02/2024,540000
"403829","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/02/2024,1877936
"403829","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/02/2024,53571790
"403829","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0252","2",21/02/2024,21308741
"403829","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0252","2",21/02/2024,2866001
"403829","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0252","2",15/02/2024,4457456
"403830","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0258","2",20/02/2024,9484
"403829","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/01/2024,135310000
"403829","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0252","2",13/02/2024,164727
"403830","032","03212","523112","03212WA","2378","EBA","2","A","0","00000001","0258","2",12/02/2024,3409090
"403830","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0258","2",12/02/2024,3339100
"403879","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/02/2024,2900722
"403879","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/02/2024,724200
"403879","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0222","2",07/02/2024,5780800
"403879","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0222","2",05/02/2024,18666000
"403879","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0222","2",23/01/2024,1047460
"403879","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/01/2024,593300
"403879","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/01/2024,115102200
"403826","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/02/2024,264720
"403826","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2251","2",20/02/2024,6474056
"403826","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/01/2024,983404
"403838","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2451","2",19/02/2024,12964917
"403838","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2451","2",20/02/2024,29508
"403838","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2451","2",19/02/2024,20496623
"403838","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2451","7",21/02/2024,-688
"403839","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","1905","2",13/02/2024,1462000
"403839","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1905","2",09/01/2024,5770114
"403839","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1905","2",07/02/2024,1143723
"403839","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1905","2",25/01/2024,92413745
"238755","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2151","2",24/01/2024,48140690
"427618","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2151","2",07/02/2024,4411492
"427618","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/02/2024,2443
"238755","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","2151","2",02/01/2024,0
"238755","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","2151","2",02/01/2024,0
"238755","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/01/2024,1779900
"427618","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/01/2024,12367330
"427618","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/01/2024,300000
"634146","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","3351","2",01/01/2024,21468430
